order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB07965,2018-08-25,15:46:28,Lunch,TP,"[('Salad', 2), ('Chicken', 2), ('Steak', 9)]",503.4,-37.8150106,144.9695624,0,8.198,12.8887932
ORDX04272,2018-09-12,16:27:02,Dinner,,"[('Pasta', 1), ('Fish&Chips', 1), ('Salmon', 6)]",308.5,-37.8067543,144.9414231,0,9.628,16.4847309
ORDA04640,2018-05-29,12:54:05,Lunch,BK,"[('Fries', 5), ('Chicken', 10), ('Salad', 6), ('Burger', 3)]",576.2,-37.8043845,144.9300847,0,10.722,16.9719188
ORDI00850,2018-07-22,14:35:29,Lunch,,"[('Steak', 3), ('Chicken', 6)]",327.0,-37.8227676,144.9579929,0,9.458,17.4094089
ORDX03266,2018-06-05,13:04:13,Lunch,,"[('Steak', 2), ('Salad', 7), ('Fries', 2), ('Burger', 3)]",327.4,-37.8085305,144.9421578,0,9.803,15.889268
ORDK00028,2018-05-15,12:23:39,Lunch,BK,"[('Chicken', 4), ('Steak', 3), ('Salad', 8)]",400.6,-37.8250288,144.9537713,0,9.225,15.0190024
ORDB04628,2018-03-20,10:32:06,Breakfast,TP,"[('Eggs', 4), ('Coffee', 7)]",140.5,-37.8003819,144.9608832,0,9.674,12.4844324
ORDJ03474,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 4), ('Shrimp', 6), ('Fish&Chips', 8), ('Salmon', 2)]",796.0,-37.8133291,144.939352,0,10.325,
ORDB01615,2018-08-30,15:56:37,Lunch,TP,"[('Fries', 10), ('Salad', 1)]",137.2,-37.8077414,144.9397185,0,10.27,13.1440344
ORDA04980,2018-09-23,16:47:19,Dinner,,"[('Pasta', 6), ('Fish&Chips', 9), ('Salmon', 3), ('Shrimp', 2)]",711.0,-37.7994034,144.9984328,0,,14.5494184
ORDX05650,2018-04-08,11:12:40,Breakfast,BK,"[('Eggs', 4), ('Cereal', 10), ('Pancake', 6), ('Coffee', 5)]",481.0,-37.8179658,145.0131559,0,4.165,11.2394393
ORDY09947,2018-05-15,12:23:39,Lunch,TP,"[('Salad', 3), ('Chicken', 9), ('Burger', 5)]",494.6,-37.8180734,144.9647713,0,7.565,11.3316321
ORDB08587,2018-10-25,17:48:10,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 1), ('Pasta', 7), ('Salmon', 7)]",813.5,-37.8167832,144.9820794,0,9.073,12.8757078
ORDC01045,2018-01-08,08:10:08,Breakfast,NS,"[('Cereal', 8), ('Eggs', 4), ('Pancake', 4), ('Coffee', 1)]",360.5,-37.8115528,144.9702217,1,7.36,6.5591268
ORDB09037,2018-06-11,13:14:21,Lunch,TP,"[('Salad', 2), ('Fries', 9)]",142.4,-37.8244583,144.9466767,0,8.889,11.9583643
ORDI02219,2018-08-12,15:16:03,Lunch,NS,"[('Chicken', 9), ('Steak', 1), ('Burger', 8)]",581.0,-37.8093201,144.9885661,0,8.404,15.5112648
ORDX10673,2018-05-14,12:23:39,Lunch,BK,"[('Salad', 3), ('Burger', 4)]",175.6,-37.8177602,144.9788454,0,6.764,
ORDJ02492,2018-09-06,16:16:54,Dinner,TP,"[('Salmon', 8), ('Shrimp', 3), ('Pasta', 10), ('Fish&Chips', 4)]",905.0,-37.816662,144.984051,0,9.27,13.5350411
ORDB04876,2018-03-17,10:21:58,Breakfast,TP,"[('Pancake', 1), ('Eggs', 4), ('Cereal', 9), ('Coffee', 8)]",361.25,-37.8234763,144.9880274,0,9.358,13.1523218
ORDA03696,2018-07-28,14:55:46,Lunch,BK,"[('Chicken', 10), ('Burger', 3)]",413.0,-37.7961315,144.9949687,0,11.118,19.2053401
ORDC08921,2018-08-19,15:36:20,Lunch,NS,"[('Steak', 2), ('Fries', 8), ('Burger', 7), ('Chicken', 7), ('Salad', 9)]",781.8,-37.8243312,144.9524688,0,9.947,17.3254495
ORDC05913,2018-04-20,11:32:57,Breakfast,,"[('Pancake', 5), ('Cereal', 1)]",142.25,-37.805979,144.9661013,0,,12.5309575
ORDK05516,2018-07-06,14:05:04,Lunch,BK,"[('Fries', 8), ('Salad', 6), ('Burger', 3), ('Steak', 7)]",607.2,-37.8108905,144.9886992,0,5.239,10.915891
ORDY10123,2018-07-22,14:35:29,Lunch,TP,"[('Salad', 1), ('Chicken', 8)]",273.2,-37.8142182,144.9650124,0,8.089,13.6043228
ORDZ04857,2018-06-27,13:54:55,Lunch,NS,"[('Fries', 4), ('Chicken', 3), ('Salad', 2)]",178.4,-37.8257062,144.9848302,0,9.564,15.3497397
ORDI03004,2018-07-22,14:35:29,Lunch,NS,"[('Steak', 2), ('Salad', 6), ('Fries', 6), ('Chicken', 3), ('Burger', 4)]",485.2,-37.8147307,144.9652522,0,8.042,16.021593
ORDC09091,2018-06-26,13:44:47,Lunch,NS,"[('Salad', 9), ('Steak', 1), ('Chicken', 1), ('Fries', 6), ('Burger', 8)]",551.8,-37.8246047,144.9846313,0,9.487,15.1091239
ORDY04781,2018-11-09,18:18:35,Dinner,,"[('Pasta', 2), ('Salmon', 9), ('Fish&Chips', 9)]",739.0,-37.8198341,145.0108556,0,,14.895398
ORDJ01197,2018-01-28,08:50:42,Breakfast,TP,"[('Eggs', 2), ('Cereal', 7), ('Coffee', 2), ('Pancake', 10)]",448.5,-37.8054867,144.9265966,0,11.557,15.056339
ORDX02531,2018-10-27,17:58:18,Dinner,,"[('Fish&Chips', 7), ('Salmon', 2)]",327.0,-37.8204865,144.9659114,0,7.996,17.3829708
ORDK09640,2018-08-31,15:56:37,Lunch,BK,"[('Chicken', 9), ('Fries', 3), ('Salad', 6), ('Burger', 7), ('Steak', 7)]",959.2,-37.8078068,144.9614027,0,7.593,13.5628115
ORDK03168,2018-01-23,08:40:33,Breakfast,BK,"[('Cereal', 3), ('Eggs', 8), ('Coffee', 3), ('Pancake', 3)]",334.25,-37.8185363,144.9757745,0,7.112,12.1790746
ORDC10152,2018-01-03,08:00:00,Breakfast,NS,"[('Eggs', 3), ('Coffee', 2), ('Pancake', 1)]",105.25,-37.800239,145.0152161,1,10.697,7.7846402
ORDI04866,2018-12-12,19:29:34,Dinner,,"[('Pasta', 5), ('Shrimp', 8), ('Salmon', 10)]",979.5,-37.8139832,144.9645678,0,7.972,14.0617393
ORDC06196,2018-07-03,14:05:04,Lunch,NS,"[('Fries', 3), ('Chicken', 3)]",132.0,-37.8096043,144.9636805,0,7.423,12.323625
ORDJ01228,2018-08-29,15:56:37,Lunch,TP,"[('Burger', 4), ('Chicken', 3)]",220.0,-37.8118593,144.9565238,0,8.633,11.6004678
ORDX11061,2018-12-11,19:19:26,Dinner,,"[('Pasta', 6), ('Salmon', 9), ('Fish&Chips', 9)]",849.0,-37.8152039,144.9364924,0,10.045,17.0441411
ORDK07359,2018-07-07,14:15:12,Lunch,BK,"[('Steak', 4), ('Burger', 5), ('Chicken', 5), ('Salad', 8)]",632.6,-37.8187309,144.961279,0,8.035,16.3924136
ORDI10362,2018-05-21,12:33:48,Lunch,NS,"[('Salad', 2), ('Fries', 7), ('Chicken', 2), ('Burger', 2), ('Steak', 1)]",289.4,-37.8038752,144.9581944,0,7.55,13.2133152
ORDA08115,2018-08-23,15:46:28,Lunch,,"[('Burger', 8), ('Chicken', 6), ('Salad', 1), ('Fries', 5)]",517.2,-37.823147,144.9882545,0,,11.8862782
ORDK09371,2018-08-28,15:56:37,Lunch,BK,"[('Steak', 4), ('Burger', 10), ('Chicken', 4), ('Fries', 7), ('Salad', 1)]",719.2,-37.8109478,144.9631839,0,7.63,13.7947023
ORDJ05106,2018-07-07,14:05:04,Lunch,,"[('Steak', 2), ('Chicken', 1), ('Fries', 8), ('Salad', 10), ('Burger', 8)]",638.0,-37.8182286,144.9645541,0,7.58,13.0569164
ORDC07658,2018-08-14,15:26:11,Lunch,,"[('Chicken', 6), ('Steak', 9), ('Burger', 4)]",721.0,-37.805931,144.9381047,0,,15.4753895
ORDY02019,2018-10-11,17:17:44,Dinner,TP,"[('Salmon', 6), ('Shrimp', 7), ('Fish&Chips', 6), ('Pasta', 1)]",861.5,-37.8122054,144.9533103,0,8.978,
ORDA00697,2018-06-23,13:44:47,Lunch,BK,"[('Fries', 2), ('Burger', 5), ('Chicken', 2), ('Steak', 8)]",603.0,-37.8097864,144.9639256,0,7.401,16.0928389
ORDK03000,2018-07-03,14:05:04,Lunch,BK,"[('Fries', 8), ('Chicken', 3), ('Steak', 5)]",417.0,-37.809577,144.9636701,0,7.4,13.7337721
ORDX04643,2018-11-05,18:08:27,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 5), ('Salmon', 8)]",780.5,-37.8094773,144.9744296,0,6.517,13.3886085
ORDA10135,2018-12-24,19:49:51,Dinner,BK,"[('Pasta', 3), ('Shrimp', 8)]",514.5,-37.8136699,144.9741999,0,6.787,14.0010779
ORDZ00496,2018-12-29,20:00:00,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 4)]",195.0,-37.8164079,144.9373472,0,10.04,
ORDJ01787,2018-01-30,08:50:42,Breakfast,TP,"[('Eggs', 3), ('Cereal', 1), ('Coffee', 4), ('Pancake', 4)]",214.0,-37.801226,144.9838843,0,10.538,12.6034485
ORDB01814,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 2), ('Eggs', 9)]",246.5,-37.8071876,144.9590913,0,8.986,11.7639959
ORDI00010,2018-06-10,13:14:21,Lunch,NS,"[('Steak', 9), ('Fries', 8), ('Chicken', 9), ('Salad', 6), ('Burger', 5)]",1047.2,-37.8151243,144.9451961,0,9.178,16.4524126
ORDB00015,2018-12-24,19:49:51,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 9), ('Salmon', 1), ('Shrimp', 4)]",764.5,-37.822358,144.982749,0,8.765,12.5731762
ORDX09443,2018-10-19,17:38:01,Dinner,BK,"[('Salmon', 7), ('Pasta', 9), ('Shrimp', 5), ('Fish&Chips', 1)]",839.5,-37.8189423,144.9646229,0,7.769,15.2366331
ORDK04259,2018-08-24,15:46:28,Lunch,BK,"[('Steak', 10), ('Fries', 4), ('Salad', 8), ('Chicken', 5), ('Burger', 2)]",857.6,-37.8216888,144.9842319,0,6.483,12.5482481
ORDZ04581,2018-05-01,11:53:14,Breakfast,NS,"[('Cereal', 5), ('Pancake', 2), ('Eggs', 6), ('Coffee', 9)]",353.0,-37.8043607,144.9706485,0,7.089,12.4753024
ORDI01105,2018-04-01,10:52:23,Breakfast,NS,"[('Cereal', 8), ('Coffee', 8)]",228.0,-37.8189562,144.9542785,0,9.171,15.9792851
ORDA07022,2018-04-26,11:43:05,Breakfast,BK,"[('Eggs', 6), ('Pancake', 2)]",180.5,-37.8185513,144.9657084,0,7.715,12.5951194
ORDB06084,2018-10-30,17:58:18,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 10), ('Shrimp', 3)]",539.5,-37.8111253,144.9369556,0,10.469,14.7793151
ORDB03248,2018-11-02,18:08:27,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 5), ('Salmon', 6), ('Pasta', 7)]",883.5,-37.8096417,144.971036,0,9.021,13.0757783
ORDX07167,2018-11-17,18:38:52,Dinner,BK,"[('Shrimp', 1), ('Pasta', 1)]",81.5,-37.8019749,144.9661071,0,7.679,
ORDB10750,2018-05-26,12:43:56,Lunch,TP,"[('Salad', 1), ('Burger', 1)]",48.2,-37.8247485,144.9491309,0,8.722,13.178406
ORDA02233,2018-05-30,12:54:05,Lunch,BK,"[('Steak', 9), ('Salad', 5), ('Chicken', 3), ('Burger', 3)]",680.0,-37.822891,144.9364294,0,10.497,
ORDK07795,2018-08-03,15:05:54,Lunch,BK,"[('Steak', 10), ('Burger', 10), ('Salad', 2)]",794.4,-37.8122083,144.9739676,0,6.754,12.3191687
ORDJ08653,2018-06-14,13:24:30,Lunch,TP,"[('Fries', 1), ('Burger', 4)]",136.0,-37.805742,144.9552312,0,9.359,12.8361746
ORDY05423,2018-07-26,14:45:38,Lunch,TP,"[('Salad', 4), ('Fries', 3), ('Steak', 6), ('Burger', 5), ('Chicken', 6)]",721.8,-37.8231647,144.9697386,0,8.002,11.6114293
ORDZ04575,2018-01-30,08:50:42,Breakfast,,"[('Coffee', 9), ('Cereal', 1)]",88.5,-37.7994435,144.9890606,0,,12.6438819
ORDY06544,2018-09-23,16:47:19,Dinner,TP,"[('Salmon', 6), ('Shrimp', 10)]",786.0,-37.7991009,144.9539298,0,9.96,15.8100943
ORDX10695,2018-10-30,17:58:18,Dinner,,"[('Shrimp', 4), ('Fish&Chips', 8), ('Pasta', 10), ('Salmon', 1)]",812.0,-37.7966796,144.9353698,0,12.592,19.5014931
ORDA03176,2018-03-22,10:32:06,Breakfast,BK,"[('Cereal', 10), ('Pancake', 7), ('Coffee', 4), ('Eggs', 4)]",497.75,-37.8130547,144.9816845,0,6.028,10.9996286
ORDX02820,2018-11-20,18:38:52,Dinner,,"[('Shrimp', 9), ('Fish&Chips', 8), ('Pasta', 5), ('Salmon', 9)]",1272.5,-37.8134339,144.9358028,0,10.274,17.3652451
ORDI07193,2018-06-09,13:14:21,Lunch,NS,"[('Fries', 6), ('Steak', 10), ('Salad', 6), ('Burger', 9), ('Chicken', 3)]",1000.2,-37.8033633,145.0110624,0,10.02,17.322354
ORDK00254,2018-02-04,09:00:50,Breakfast,BK,"[('Pancake', 2), ('Eggs', 5), ('Coffee', 9), ('Cereal', 6)]",352.0,-37.8173359,144.9915902,0,5.597,13.0811856
ORDX05164,2018-08-02,15:05:54,Lunch,,"[('Steak', 4), ('Chicken', 3), ('Fries', 8), ('Salad', 3), ('Burger', 2)]",485.6,-37.8152196,144.9854918,0,5.888,11.8599662
ORDA04195,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 8), ('Cereal', 9), ('Coffee', 1)]",372.5,-37.8048939,144.9615325,1,9.594,7.2631753
ORDY03428,2018-07-16,14:25:21,Lunch,TP,"[('Salad', 3), ('Chicken', 2), ('Fries', 5), ('Steak', 2), ('Burger', 9)]",544.6,-37.8142203,144.9729826,0,8.53,12.7150306
ORDI05276,2018-01-30,08:50:42,Breakfast,NS,"[('Coffee', 6), ('Cereal', 2)]",87.0,-37.8231264,144.9780934,0,8.871,13.9384848
ORDC00869,2018-06-01,12:54:05,Lunch,NS,"[('Salad', 4), ('Chicken', 9), ('Burger', 5), ('Fries', 9)]",619.8,-37.8229804,144.9112362,0,12.84,
ORDB02417,2018-11-03,18:08:27,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 6), ('Salmon', 9)]",938.0,-37.8031667,145.0044974,0,12.079,17.7919959
ORDY02964,2018-01-16,08:20:16,Breakfast,TP,"[('Pancake', 1), ('Coffee', 7), ('Eggs', 7)]",230.75,-37.8061632,144.9347763,1,10.756,6.2371649
ORDI09718,2018-12-29,20:00:00,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 8)]",573.0,-37.8165806,144.9374466,0,10.062,19.3110394
ORDY08133,2018-02-21,09:41:24,Breakfast,TP,"[('Eggs', 4), ('Pancake', 6)]",233.5,-37.8081344,144.9602,0,8.763,11.6045349
ORDA05208,2018-10-25,17:48:10,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 6)]",351.0,-37.8200677,144.9660228,0,7.908,14.8390598
ORDA00432,2018-10-19,17:38:01,Dinner,,"[('Pasta', 1), ('Shrimp', 6)]",351.5,-37.8180323,144.9668595,0,,14.8499499
ORDX02572,2018-06-16,13:24:30,Lunch,BK,"[('Fries', 4), ('Steak', 5), ('Salad', 10), ('Burger', 8), ('Chicken', 6)]",885.0,-37.822442,144.9846368,0,6.697,15.261571
ORDX08426,2018-08-28,15:56:37,Lunch,BK,"[('Fries', 6), ('Burger', 2), ('Salad', 1)]",151.2,-37.8141496,144.9632052,0,7.722,13.5148281
ORDC04944,2018-02-10,09:10:59,Breakfast,NS,"[('Cereal', 5), ('Pancake', 6), ('Eggs', 9), ('Coffee', 2)]",463.5,-37.825352,145.0033723,0,10.948,17.5961738
ORDY07908,2018-01-27,08:50:42,Breakfast,TP,"[('Coffee', 9), ('Cereal', 5)]",172.5,-37.8102573,144.936063,0,10.542,14.5054702
ORDZ01949,2018-04-15,11:22:49,Breakfast,,"[('Coffee', 9), ('Pancake', 8), ('Cereal', 3), ('Eggs', 7)]",478.5,-37.8124496,145.0110445,0,,17.4688053
ORDB03080,2018-03-25,10:42:15,Breakfast,TP,"[('Pancake', 8), ('Coffee', 7), ('Eggs', 1)]",268.5,-37.8200279,145.015796,0,12.005,
ORDK07083,2018-09-27,16:57:27,Dinner,BK,"[('Salmon', 8), ('Pasta', 9), ('Fish&Chips', 1), ('Shrimp', 10)]",1150.5,-37.80567,144.9449191,0,9.109,16.2659736
ORDK02376,2018-11-21,18:49:00,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 10)]",445.0,-37.8077748,144.9332945,0,10.455,17.2834513
ORDB10084,2018-12-20,19:39:43,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 4), ('Pasta', 6)]",556.0,-37.8210097,144.9549332,0,8.195,12.0339915
ORDZ01556,2018-06-06,13:04:13,Lunch,NS,"[('Chicken', 10), ('Steak', 5)]",545.0,-37.8252835,145.011873,0,11.702,16.2865786
ORDK07474,2018-10-02,17:07:36,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 5)]",347.5,-37.8125528,144.9857904,0,5.631,12.1749288
ORDC06686,2018-07-06,14:05:04,Lunch,NS,"[('Chicken', 7), ('Burger', 9), ('Steak', 1), ('Fries', 3), ('Salad', 7)]",704.4,-37.8204822,144.9948056,0,9.86,15.8104183
ORDX00429,2018-09-23,16:47:19,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 9), ('Shrimp', 5)]",919.0,-37.8150656,144.9616574,0,7.926,
ORDC08857,2018-01-13,08:20:16,Breakfast,NS,"[('Cereal', 6), ('Coffee', 5), ('Pancake', 2)]",212.0,-37.7889148,144.9378629,1,11.68,9.0019233
ORDZ02045,2018-10-30,17:58:18,Dinner,,"[('Fish&Chips', 3), ('Shrimp', 3), ('Pasta', 9), ('Salmon', 8)]",842.5,-37.8196633,144.9727316,0,9.522,15.3292931
ORDX07951,2018-10-12,17:27:53,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 2), ('Salmon', 5)]",437.0,-37.8238514,144.9838546,0,6.759,13.3846899
ORDA05012,2018-08-26,15:46:28,Lunch,BK,"[('Salad', 1), ('Chicken', 9), ('Steak', 2)]",395.2,-37.8130981,144.9385795,0,10.401,18.5318308
ORDY04018,2018-10-07,17:17:44,Dinner,TP,"[('Salmon', 2), ('Shrimp', 9), ('Fish&Chips', 9)]",883.0,-37.8209334,144.961432,0,7.458,12.6855524
ORDI00117,2018-05-28,12:54:05,Lunch,,"[('Chicken', 7), ('Fries', 4), ('Steak', 5)]",497.0,-37.8001659,145.009744,0,,15.6555651
ORDC10487,2018-03-28,10:52:23,Breakfast,NS,"[('Coffee', 1), ('Cereal', 9), ('Pancake', 7), ('Eggs', 7)]",520.25,-37.8142097,144.9649909,0,8.018,13.0001407
ORDY04043,2018-03-26,10:42:15,Breakfast,TP,"[('Eggs', 2), ('Cereal', 8), ('Coffee', 6)]",257.0,-37.8059168,144.9733743,0,9.472,11.8332368
ORDK11005,2018-08-08,15:16:03,Lunch,BK,"[('Burger', 1), ('Chicken', 7), ('Steak', 9), ('Fries', 8)]",756.0,-37.8277732,144.9839182,0,8.149,14.368563
ORDI10669,2018-05-28,12:54:05,Lunch,NS,"[('Salad', 10), ('Chicken', 6), ('Fries', 9), ('Burger', 5), ('Steak', 8)]",987.0,-37.8151119,144.9733786,0,8.011,13.8481678
ORDJ09610,2018-12-19,19:39:43,Dinner,,"[('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 1), ('Pasta', 10)]",1066.0,-37.814316,144.9359634,0,,14.3955481
ORDZ08534,2018-10-16,17:27:53,Dinner,,"[('Fish&Chips', 3), ('Salmon', 1), ('Pasta', 10)]",421.0,-37.8232386,144.9926553,0,9.875,15.3282102
ORDJ00454,2018-09-26,16:47:19,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 1)]",359.0,-37.7992381,144.9605714,0,9.992,14.0514941
ORDX06416,2018-04-13,11:22:49,Breakfast,BK,"[('Cereal', 1), ('Eggs', 4)]",109.0,-37.8142591,144.9668762,0,7.442,11.9250711
ORDI02579,2018-02-10,09:21:07,Breakfast,,"[('Coffee', 8), ('Cereal', 9)]",249.0,-37.8071098,144.9659965,0,7.085,13.7339638
ORDZ06492,2018-01-26,08:50:42,Breakfast,NS,"[('Coffee', 7), ('Eggs', 8)]",228.5,-37.8117547,144.9361055,0,10.02,14.92712
ORDB08891,2018-05-21,12:33:48,Lunch,TP,"[('Fries', 2), ('Steak', 9), ('Burger', 7), ('Chicken', 10)]",966.0,-37.8154782,144.95394,0,8.64,12.4935835
ORDC10691,2018-12-03,19:09:17,Dinner,NS,"[('Pasta', 10), ('Shrimp', 7), ('Salmon', 7), ('Fish&Chips', 1)]",975.0,-37.813342,145.0148451,0,11.301,
ORDX02163,2018-08-02,15:05:54,Lunch,BK,"[('Chicken', 6), ('Fries', 3), ('Salad', 6), ('Burger', 6)]",517.2,-37.8000506,144.980491,0,6.764,12.6973845
ORDB01091,2018-03-26,10:42:15,Breakfast,TP,"[('Cereal', 7), ('Pancake', 7), ('Eggs', 2), ('Coffee', 8)]",420.75,-37.8194657,144.9985596,0,10.56,
ORDI00026,2018-05-21,12:33:48,Lunch,NS,"[('Burger', 9), ('Steak', 1)]",324.0,-37.8056686,144.9572478,0,7.851,13.8693669
ORDA10415,2018-03-28,10:52:23,Breakfast,BK,"[('Pancake', 8), ('Eggs', 3), ('Cereal', 7)]",407.0,-37.8142097,144.9649909,0,7.662,12.5937898
ORDZ08234,2018-09-18,16:37:10,Dinner,NS,"[('Shrimp', 5), ('Salmon', 10), ('Fish&Chips', 1), ('Pasta', 2)]",770.0,-37.7915638,144.9317598,0,7.665,13.6533848
ORDJ04759,2018-02-02,09:00:50,Breakfast,TP,"[('Cereal', 9), ('Pancake', 9), ('Eggs', 5)]",517.25,-37.8171028,144.9533445,0,8.598,10.9281362
ORDA02408,2018-09-02,16:06:45,Dinner,,"[('Shrimp', 2), ('Salmon', 3), ('Fish&Chips', 1)]",266.0,-37.8120161,144.9703916,0,7.036,16.2307555
ORDA00672,2018-01-19,08:30:25,Breakfast,BK,"[('Cereal', 6), ('Eggs', 1)]",148.0,-37.8061524,144.9572378,0,8.338,12.8103125
ORDI07644,2018-09-13,16:27:02,Dinner,NS,"[('Salmon', 3), ('Shrimp', 7), ('Pasta', 5)]",638.5,-37.8044637,144.9259273,0,10.719,16.8474668
ORDJ10352,2018-05-28,12:54:05,Lunch,TP,"[('Fries', 7), ('Burger', 3), ('Steak', 4)]",357.0,-37.8220526,144.9829349,0,8.869,12.3897064
ORDX05297,2018-10-21,17:38:01,Dinner,BK,"[('Fish&Chips', 7), ('Shrimp', 4), ('Pasta', 5)]",598.5,-37.8191587,144.9932373,0,5.5,
ORDJ05945,2018-04-29,11:53:14,Breakfast,,"[('Coffee', 8), ('Eggs', 2), ('Cereal', 3)]",167.0,-37.8176151,145.0054107,0,,15.1389979
ORDY03674,2018-10-13,17:27:53,Dinner,,"[('Salmon', 4), ('Pasta', 1)]",191.5,-37.8190576,144.9640736,0,,13.4785238
ORDC06189,2018-07-09,14:15:12,Lunch,NS,"[('Steak', 6), ('Fries', 6), ('Salad', 4), ('Chicken', 9), ('Burger', 6)]",884.8,-37.8223225,145.0001699,0,10.438,
ORDC00457,2018-08-07,15:16:03,Lunch,NS,"[('Fries', 6), ('Salad', 7), ('Steak', 2), ('Burger', 7)]",499.4,-37.8004479,144.958841,0,7.21,
ORDB08093,2018-11-30,18:59:09,Dinner,,"[('Fish&Chips', 7), ('Pasta', 1)]",272.5,-37.8011789,145.0038446,0,12.149,15.9721103
ORDB05448,2018-10-11,17:17:44,Dinner,,"[('Shrimp', 8), ('Pasta', 4), ('Fish&Chips', 6), ('Salmon', 7)]",1039.0,-37.8119927,144.9533834,0,,12.5213268
ORDI07091,2018-04-07,11:02:32,Breakfast,NS,"[('Eggs', 4), ('Pancake', 3), ('Coffee', 8), ('Cereal', 3)]",283.75,-37.8114157,144.9730729,0,7.436,14.4529044
ORDY07974,2018-10-30,17:58:18,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 3), ('Salmon', 8)]",585.5,-37.818685,144.9801048,0,8.72,12.6662279
ORDY11019,2018-09-23,16:47:19,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 8)]",388.0,-37.8222898,144.9525521,0,8.516,13.953323
ORDI05624,2018-05-11,12:13:31,Lunch,NS,"[('Fries', 7), ('Chicken', 7), ('Steak', 7), ('Salad', 5)]",709.0,-37.8252897,144.9451541,0,10.431,15.3198406
ORDC00231,2018-10-02,17:07:36,Dinner,NS,"[('Shrimp', 2), ('Pasta', 4), ('Fish&Chips', 5)]",393.0,-37.8025047,144.9629879,0,6.957,12.9937445
ORDA09799,2018-03-25,10:42:15,Breakfast,BK,"[('Cereal', 9), ('Pancake', 10), ('Coffee', 10), ('Eggs', 3)]",572.5,-37.8149244,144.9451042,0,9.15,16.4824694
ORDK09259,2018-10-05,17:07:36,Dinner,BK,"[('Salmon', 8), ('Pasta', 5), ('Fish&Chips', 1)]",500.5,-37.8080231,144.9558917,0,8.131,15.1069163
ORDY05292,2018-07-22,14:35:29,Lunch,TP,"[('Steak', 4), ('Burger', 3)]",273.0,-37.8202485,144.9573102,0,7.977,13.3026661
ORDJ01345,2018-11-07,18:18:35,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 6)]",394.0,-37.8091486,144.9609023,0,8.627,13.145818
ORDJ05076,2018-08-09,15:16:03,Lunch,TP,"[('Chicken', 9), ('Burger', 8), ('Salad', 10)]",708.0,-37.8053172,144.9409491,0,10.412,13.4389077
ORDA03457,2018-08-30,15:56:37,Lunch,BK,"[('Chicken', 9), ('Salad', 7), ('Steak', 10), ('Burger', 2), ('Fries', 4)]",968.4,-37.8087352,144.9614458,0,7.843,14.2068104
ORDZ02268,2018-09-13,16:27:02,Dinner,,"[('Shrimp', 4), ('Salmon', 5)]",421.0,-37.8148102,144.935247,0,,16.044917
ORDC09616,2018-01-16,08:30:25,Breakfast,NS,"[('Coffee', 5), ('Pancake', 5)]",158.75,-37.8119424,144.9456933,1,9.459,7.2421698
ORDY08577,2018-12-14,19:29:34,Dinner,TP,"[('Pasta', 2), ('Salmon', 5)]",260.0,-37.8178636,144.9322179,0,10.778,14.6652375
ORDI08069,2018-02-05,09:00:50,Breakfast,NS,"[('Coffee', 4), ('Cereal', 6)]",156.0,-37.8075988,144.9567996,0,7.997,12.8747957
ORDK06325,2018-01-05,08:00:00,Breakfast,BK,"[('Cereal', 10), ('Eggs', 3)]",276.0,-37.8111682,144.9402874,1,9.697,7.0235727
ORDK10706,2018-08-06,15:05:54,Lunch,BK,"[('Chicken', 2), ('Salad', 4), ('Burger', 2)]",194.8,-37.8150991,144.9692554,0,7.29,12.7764323
ORDC08730,2018-12-11,19:19:26,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 8), ('Salmon', 6), ('Pasta', 9)]",1030.5,-37.8205969,144.9488156,0,9.693,15.5327091
ORDK10760,2018-09-02,16:06:45,Dinner,BK,"[('Pasta', 10), ('Shrimp', 8), ('Salmon', 2), ('Fish&Chips', 2)]",859.0,-37.8144836,144.9619659,0,7.837,16.7427785
ORDC07220,2018-06-26,13:44:47,Lunch,NS,"[('Burger', 4), ('Chicken', 2), ('Fries', 1), ('Salad', 7), ('Steak', 2)]",410.4,-37.8257466,144.9844918,0,9.54,14.8754884
