order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ00702,2018-11-23,18:49:00,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 2)]",397.0,37.7953144,144.9937455,0,10.262,16.4820734
ORDY03606,2018-11-23,18:49:00,Dinner,TP,"[('Shrimp', 6), ('Pasta', 9), ('Salmon', 1)]",358.5,-37.8102905,144.9394264,0,10.261,13.9233727
ORDK06151,2018-09-20,16:37:10,Dinner,BK,"[('Fish&Chips', 3), ('Pancake', 4)]",321.0,-37.8248137,145.0148278,0,4.966,11.7459237
ORDA02776,2018-03-03,10:01:41,Breakfast,BK,"[('Cereal', 5), ('Eggs', 10)]",325.0,-37.8243823,144.9903858,0,6.24,13.759543
ORDA08446,2018-02-27,09:51:32,Breakfast,BK,"[('Coffee', 7), ('Eggs', 9), ('Cereal', 7)]",720.4,-37.8113564,144.9641723,0,7.49,12.3640231
ORDK07442,2018-05-20,12:33:48,Lunch,BK,"[('Salad', 6), ('Steak', 3), ('Fries', 4)]",286.2,-37.8098006,144.9928419,0,4.772,13.0416526
ORDJ03985,2018-03-03,10:01:41,Lunch,TP,"[('Eggs', 2), ('Coffee', 9)]",111.5,-37.800651,144.9685789,0,9.898,14.0918472
ORDJ04761,2018-02-17,09:31:16,Breakfast,TP,"[('Pancake', 6), ('Coffee', 1), ('Eggs', 7), ('Cereal', 9)]",496.0,-37.8043289,144.9501428,1,10.031,14.095171
ORDC08984,2018-27-03,10:42:15,Breakfast,NS,"[('Coffee', 8), ('Pancake', 1)]",84.25,-37.8147072,144.966842,0,8.058,13.1832277
ORDK00022,2018-02-10,09:21:07,Breakfast,NS,"[('Eggs', 9), ('Coffee', 9), ('Pancake', 9)]",483.75,-37.8070359,144.9660046,0,7.158,14.617193
ORDI03279,2018-08-20,15:36:20,Lunch,NS,"[('Burger', 3), ('Fries', 2)]",117.0,-37.8198479,144.9615482,0,8.899,14.7880942
ORDJ00536,2018-03-15,10:21:58,Lunch,TP,"[('Cereal', 6), ('Pancake', 3)]",198.75,-37.8010658,145.0049799,0,12.353,15.1659008
ORDB08485,2018-05-06,12:03:22,Lunch,TP,"[('Chicken', 4), ('Burger', 1)]",159.0,-37.8084464,144.9478112,0,8.043,14.2256135
ORDK04774,2018-06-14,13:24:30,Lunch,BK,"[('Fries', 3), ('Chicken', 1), ('Salad', 9)]",222.8,-37.8265787,144.9725487,0,8.076,14.0955178
ORDY01374,2018-07-11,14:15:12,Lunch,TP,"[('Burger', 3), ('Salad', 8), ('Steak', 9), ('Chicken', 6), ('Fries', 9)]",935.6,-37.817826,144.9923277,1,9.899,13.3080272
ORDB10704,2018-01-25,08:40:33,Breakfast,TP,"[('Eggs', 10), ('Cereal', 4), ('Coffee', 2)]",319.0,-37.812301,144.9623539,0,8.245,10.6220562
ORDJ02022,2018-17-08,15:36:20,Lunch,TP,"[('Chicken', 4), ('Burger', 9), ('Steak', 1), ('Salad', 4), ('Fries', 3)]",556.8,-37.8055106,144.9986564,0,11.361,14.6234517
ORDZ01598,2018-09-01,16:06:45,Dinner,NS,"[('Salmon', 5), ('Pasta', 8), ('Shrimp', 6), ('Fish&Chips', 2)]",410.0,-37.814997,144.9601523,0,8.326,16.1103867
ORDB03905,2018-01-11,08:10:08,Breakfast,TP,"[('Eggs', 1), ('Pancake', 8), ('Coffee', 9)]",283.5,-37.8161745,144.9838446,1,10.637,5.7768942
ORDA07985,2018-09-14,16:27:02,Dinner,BK,"[('Shrimp', 6), ('Salmon', 5), ('Pasta', 4)]",451.6,-37.8128618,144.9598184,0,7.885,15.4768613
ORDY06388,2018-05-12,12:13:31,Lunch,TP,"[('Salad', 7), ('Burger', 1)]",151.4,-37.8006798,144.9577628,0,9.651,14.1474157
ORDX01897,2018-08-18,15:36:20,Lunch,BK,"[('Fries', 9), ('Chicken', 9), ('Salad', 9)]",550.8,-37.8142704,145.0111272,0,3.774,11.5745195
ORDZ09857,2018-03-28,10:52:23,Breakfast,NS,"[('Eggs', 2), ('Cereal', 6)]",170.0,-37.8159637,144.9722723,0,7.891,12.821514
ORDA03602,2018-09-26,16:57:27,Dinner,BK,"[('Salmon', 9), ('Shrimp', 3)]",531.0,-37.8108463,144.9516429,0,6.459,15.6910318
ORDJ04098,2018-06-18,13:34:38,Lunch,TP,"[('Salad', 7), ('Fries', 2), ('Chicken', 9)]",432.4,-37.8132542,144.973865,0,8.625,12.2464811
ORDY05273,2018-02-04,09:00:50,Breakfast,TP,"[('Coffee', 3), ('Eggs', 3)]",88.5,-37.8167908,144.9915408,0,9.934,14.500541
ORDI06596,05-11-2018,18:08:27,Dinner,NS,"[('Shrimp', 4), ('Salmon', 10), ('Pasta', 6), ('Fish&Chips', 6)]",1001.0,-37.8225161,144.9477043,0,9.99,15.468919
ORDB09756,2018-02-10,09:10:59,Breakfast,TP,"[('Fish&Chips', 6), ('Coffee', 6)]",190.5,-37.8088472,144.9661252,0,8.851,13.2009945
ORDX08526,2018-11-04,18:08:27,Dinner,BK,"[('Pasta', 6), ('Shrimp', 9)]",651.0,37.8027598,145.0039589,0,5.389,14.802763
ORDI08208,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 4), ('Shrimp', 5)]",630.0,-37.8188407,144.9553643,0,9.089,14.469165
ORDX10681,2018-06-17,13:34:38,Lunch,BK,"[('Fries', 1), ('Steak', 2), ('Chicken', 4)]",230.0,-37.806196,144.9583042,0,7.85,16.4678409
ORDJ10160,2018-26-10,17:48:10,Dinner,TP,"[('Salmon', 1), ('Pasta', 2), ('Shrimp', 5)]",366.0,-37.8066916,144.9982085,0,11.282,15.2204494
ORDB03077,2018-08-07,15:16:03,Lunch,bk,"[('Salad', 7), ('Steak', 9), ('Fries', 1)]",537.4,-37.8101334,144.9621113,0,8.536,11.6983929
ORDI02730,2018-08-20,15:36:20,Lunch,NS,"[('Steak', 10), ('Salad', 2)]",484.4,-37.818553,144.9678922,0,8.429,13.9188647
ORDY00969,2018-05-04,12:03:22,Lunch,TP,"[('Burger', 5), ('Steak', 10), ('Salad', 2), ('Fries', 8), ('Chicken', 5)]",895.4,37.8076225,144.9489486,0,9.636,12.9216567
ORDA07558,2018-04-24,11:43:05,Breakfast,BK,"[('Eggs', 2), ('Cereal', 1)]",65.0,-37.8187896,144.9532997,0,8.804,13.0144727
ORDZ07659,2018-07-01,13:54:55,Lunch,NS,"[('Salad', 9), ('Steak', 6), ('Chicken', 9), ('Fries', 9), ('Burger', 8)]",1068.8,-37.8134831,144.9657406,0,7.842,15.6764048
ORDA00980,2018-02-27,09:51:32,Breakfast,BK,"[('Shrimp', 7), ('Coffee', 6), ('Eggs', 7), ('Cereal', 2)]",410.75,-37.8229098,144.9751892,0,7.544,12.6374968
ORDI10729,2018-04-13,11:22:49,Breakfast,NS,"[('Pancake', 7), ('Coffee', 3), ('Eggs', 8), ('Cereal', 4)]",452.25,-37.8195302,144.9637571,0,8.788,13.662055
ORDX08596,2018-11-19,18:38:52,Dinner,tp,"[('Shrimp', 8), ('Fish&Chips', 4)]",572.0,-37.8111497,145.0064638,0,3.562,10.0900981
ORDA09401,2018-02-03,09:00:50,Lunch,BK,"[('Coffee', 7), ('Cereal', 4)]",136.5,-37.8177706,144.9317783,0,10.609,18.1688043
ORDX00140,2018-01-17,08:30:25,Breakfast,ns,"[('Eggs', 1), ('Pancake', 5)]",143.25,-37.8188077,144.9698484,1,7.514,6.3322446
ORDZ02885,2018-09-23,16:47:19,Dinner,ns,"[('Shrimp', 2), ('Fish&Chips', 1), ('Salmon', 3), ('Pasta', 1)]",293.5,-37.8059977,144.9559457,0,7.966,15.8444527
ORDZ02929,2018-07-28,14:55:46,Lunch,NS,"[('Steak', 1), ('Salad', 1)]",62.2,-37.8212612,144.9577952,1,9.289,17.0214983
ORDZ05985,2018-11-21,18:38:52,Dinner,NS,"[('Pasta', 10), ('Shrimp', 3), ('Fish&Chips', 9), ('Salmon', 2)]",834.0,-37.8174308,144.9878354,0,9.099,14.7798729
ORDI04493,2018-07-11,14:15:12,Lunch,NS,"[('Fries', 5), ('Salad', 8), ('Burger', 3), ('Steak', 3), ('Chicken', 6)]",617.6,-37.8167041,145.007284,0,10.595,16.3806117
ORDX02773,2018-12-14,19:29:34,Lunch,BK,"[('Salmon', 9), ('Pasta', 3)]",451.5,-37.8001418,144.9625143,0,8.128,15.4157339
ORDJ03654,2018-23-08,15:46:28,Lunch,TP,"[('Steak', 8), ('Salad', 6), ('Burger', 3), ('Fries', 7)]",640.2,-37.8232709,144.9885267,0,9.3,12.2858151
ORDY07243,2018-08-30,15:56:37,Lunch,TP,"[('Chicken', 2), ('Fries', 6), ('Salad', 6)]",239.2,-37.8227036,144.9640081,0,7.531,11.4819354
ORDC07235,2018-10-03,17:07:36,Dinner,NS,"[('Fish&Chips', 2), ('Shrimp', 4), ('Salmon', 3)]",409.0,-37.8022564,144.9633256,0,6.942,12.6875645
ORDZ00557,2018-10-17,17:38:01,Dinner,NS,"[('Salmon', 1), ('Pasta', 7), ('Shrimp', 7), ('Fish&Chips', 9)]",926.5,-37.8012437,144.9525282,0,7.803,13.8721462
ORDJ06395,2018-05-28,12:54:05,Lunch,TP,"[('Chicken', 10), ('Steak', 7), ('Burger', 2), ('Fries', 1), ('Salad', 3)]",760.6,-37.8122894,144.9455558,0,9.612,12.8719451
ORDK00466,2018-01-16,08:30:25,Lunch,BK,"[('Eggs', 5), ('Coffee', 6)]",155.0,-37.8099809,144.9991534,1,4.262,4.7168929
ORDA10761,2018-31-12,20:00:00,Dinner,BK,"[('Pasta', 6), ('Fish&Chips', 10)]",515.0,-37.8048333,144.9588489,0,7.908,15.5277671
ORDY01823,2018-09-15,16:27:02,Dinner,TP,"[('Pasta', 3), ('Salmon', 3)]",205.5,37.8009019,145.0041125,0,12.181,16.9930636
ORDC03701,2018-11-24,18:49:00,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 6), ('Shrimp', 4)]",497.0,-37.8047933,144.9589865,0,7.58,15.8221983
ORDZ06873,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 4), ('Salad', 9), ('Eggs', 10)]",439.0,-37.8140839,144.9445116,1,9.292,7.1138943
ORDI09255,2018-10-15,17:27:53,Dinner,NS,"[('Pasta', 7), ('Salmon', 5), ('Fish&Chips', 4)]",537.5,-37.814678,144.9899876,0,9.052,15.0448048
ORDB10979,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 4), ('Cereal', 10), ('Eggs', 1), ('Coffee', 4)]",359.0,-37.8150989,144.9522992,0,8.844,11.3765012
ORDI03141,2018-10-15,17:27:53,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 4), ('Shrimp', 8), ('Pasta', 4)]",811.0,-37.8128713,144.9908765,0,8.969,14.8190123
ORDI09385,2018-01-13,08:20:16,Breakfast,NS,"[('Coffee', 5), ('Pancake', 7)]",207.25,-37.8164931,144.9860201,1,8.857,8.3405976
ORDA06147,2018-02-06,09:10:59,Breakfast,NS,"[('Cereal', 9), ('Eggs', 9), ('Pancake', 9)]",605.25,-37.8247351,144.9885515,0,6.44,11.1348617
ORDK05454,2018-12-24,19:49:51,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 1), ('Pasta', 10)]",386.0,-37.8210375,144.9821816,1,6.952,13.2080903
ORDY00688,2018-01-26,08:40:33,Breakfast,TP,"[('Coffee', 6), ('Cereal', 3), ('Eggs', 5)]",218.0,-37.8039824,145.0075865,0,10.062,15.0606868
ORDK04896,2018-06-05,13:04:13,Lunch,BK,"[('Steak', 5), ('Fries', 1)]",237.0,-37.8085305,144.9421578,1,9.803,15.7257508
ORDZ08608,2018-09-21,16:37:10,Dinner,NS,"[('Pasta', 10), ('Shrimp', 9), ('Fish&Chips', 1)]",796.0,-37.8144329,144.948817,0,9.816,15.6813443
ORDJ08723,2018-04-14,11:22:49,Breakfast,TP,"[('Pancake', 3), ('Cereal', 1), ('Coffee', 3)]",116.25,-37.8179119,144.9934186,0,9.998,13.500301
ORDJ07299,2018-10-05,17:07:36,Dinner,BK,"[('Pasta', 10), ('Salmon', 4), ('Shrimp', 3)]",601.0,-37.808112,144.9567149,0,9.112,13.0526246
ORDC08332,2018-12-05,19:09:17,Dinner,NS,"[('Shrimp', 5), ('Salmon', 1)]",311.0,-37.822562,144.9582048,0,9.426,15.0835395
ORDB09017,2018-11-01,18:08:27,Dinner,TP,"[('Pasta', 5), ('Shrimp', 8), ('Fish&Chips', 3)]",674.5,-37.8240239,144.9819338,0,8.81,13.3329371
ORDK06955,2018-08-15,15:26:11,Lunch,BK,"[('Steak', 7), ('Salad', 3), ('Chicken', 8), ('Burger', 9), ('Fries', 10)]",1021.6,-37.8093288,144.9863112,0,5.351,11.3404304
ORDA08107,2018-08-17,15:36:20,Lunch,BK,"[('Steak', 9), ('Fries', 9)]",513.0,-37.8001967,144.9875868,0,8.077,12.3408844
ORDA03109,2018-02-15,09:31:16,Breakfast,BK,"[('Pancake', 4), ('Cereal', 2)]",139.0,-37.8026444,144.9880756,0,5.957,10.7630584
ORDZ11065,2018-02-19,09:31:16,Breakfast,NS,"[('Cereal', 2), ('Eggs', 5)]",152.0,-37.8261671,144.9851251,0,9.643,14.5784698
ORDC10052,2018-01-02,08:00:00,Breakfast,NS,"[('Steak', 10), ('Eggs', 2), ('Cereal', 3)]",349.5,-37.8203031,144.9465123,1,9.782,7.1318121
ORDC09327,2018-04-05,11:02:32,Breakfast,NS,"[('Eggs', 1), ('Pancake', 6), ('Cereal', 8)]",335.5,37.8028084,145.0041919,0,9.44,14.3882568
ORDY08699,2018-10-23,17:48:10,Dinner,TP,"[('Pasta', 2), ('Salmon', 1), ('Fish&Chips', 7)]",341.0,-37.8109254,145.0099629,0,12.337,15.5256481
ORDC01442,2018-06-11,13:14:21,Lunch,NS,"[('Chicken', 4), ('Burger', 6), ('Salad', 1)]",331.2,-37.8206237,144.9415725,0,10.078,15.3227528
ORDB03947,2018-03-15,10:21:58,Breakfast,TP,"[('Cereal', 8), ('Pancake', 5)]",152.0,-37.8189174,144.9823778,0,8.991,11.8942696
ORDY00697,2018-02-13,09:21:07,Breakfast,TP,"[('Pancake', 8), ('Cereal', 2), ('Coffee', 4)]",266.0,-37.802525,144.9270871,0,11.619,13.6572257
ORDC04015,2018-02-15,09:21:07,Breakfast,NS,"[('Cereal', 7), ('Coffee', 5), ('Pancake', 7)]",354.25,-37.8141286,145.004671,1,10.2,15.8238517
ORDI01819,2018-12-14,19:29:34,Dinner,NS,"[('Salmon', 5), ('Fish&Chips', 10), ('Pasta', 9)]",802.5,144.9317622,-37.8169827,0,9.432,15.3564412
ORDB10756,2018-08-21,15:36:20,Lunch,TP,"[('Chicken', 2), ('Steak', 9), ('Burger', 7), ('Salad', 2)]",720.4,-37.8200944,144.9804962,0,8.829,12.1331489
ORDB07573,2018-02-14,09:21:07,Breakfast,TP,"[('Coffee', 5), ('Pancake', 8), ('Cereal', 8)]",399.5,-37.8064508,144.9594605,0,8.963,11.9240474
ORDK10483,2018-23-09,16:47:19,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 4)]",332.5,-37.7998566,144.9786219,0,6.932,16.0900097
ORDJ03194,2018-09-21,16:47:19,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 2)]",232.0,-37.8202395,144.9576732,0,8.536,12.1437795
ORDB02964,2018-09-16,16:27:02,Dinner,TP,"[('Shrimp', 1), ('Salmon', 6)]",300.0,-37.8165259,144.955695,0,8.37,14.2569273
ORDY00678,2018-01-12,08:20:16,Dinner,TP,"[('Pancake', 3), ('Cereal', 8), ('Coffee', 2)]",255.75,-37.8197302,144.9682523,1,7.539,4.8163934
ORDZ04660,2018-08-23,15:46:28,Breakfast,NS,"[('Steak', 9), ('Fries', 8), ('Burger', 2), ('Chicken', 1), ('Salad', 7)]",715.4,-37.8111578,144.950247,0,8.681,14.4909107
ORDZ01453,01-08-2018,14:55:46,Lunch,NS,"[('Chicken', 6), ('Steak', 1), ('Burger', 3), ('Salad', 2)]",364.4,-37.7990524,144.9702982,0,6.262,11.501834
ORDB02960,2018-09-14,16:27:02,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 2)]",327.0,-37.8179039,144.964787,0,7.749,11.9928439
ORDJ02021,2018-01-05,08:00:00,Breakfast,TP,"[('Pancake', 4), ('Eggs', 8), ('Cereal', 2), ('Coffee', 2)]",331.25,-37.812253,144.9386792,1,10.326,6.5108831
ORDI01998,2018-02-16,09:31:16,Breakfast,NS,"[('Pancake', 8), ('Cereal', 2)]",236.0,-37.8068746,144.9428712,0,9.252,14.2569547
ORDX06548,09-07-2018,14:15:12,Lunch,BK,"[('Salad', 6), ('Steak', 9)]",508.2,-37.8141232,144.9397097,0,9.736,15.4984925
ORDK08163,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 9), ('Fries', 9), ('Salad', 4)]",455.8,-37.8036255,144.9497961,0,8.812,17.1054029
ORDK06456,2018-11-10,18:18:35,Dinner,BK,"[('Pasta', 4), ('Shrimp', 8), ('Salmon', 1), ('Fish&Chips', 7)]",151.4,-37.81659,144.9715011,0,7.975,16.8836105
ORDC10819,2018-05-30,12:54:05,Lunch,NS,"[('Fries', 8), ('Burger', 1), ('Salad', 2), ('Chicken', 6)]",353.4,-37.8138378,144.9912847,0,9.122,15.1968314
ORDJ03928,2018-08-21,15:36:20,Lunch,TP,"[('Steak', 4), ('Burger', 8), ('Salad', 6), ('Chicken', 5), ('Fries', 1)]",703.2,-37.8127283,144.9425214,0,9.879,12.9055875
ORDA00367,2018-01-24,08:40:33,Breakfast,BK,"[('Pancake', 7), ('Coffee', 3), ('Cereal', 9)]",381.25,-37.825214,144.976015,0,7.605,13.0084623
ORDJ03652,2018-01-02,08:00:00,Breakfast,TP,"[('Pancake', 4), ('Cereal', 1)]",118.0,-37.8140807,144.9445408,1,9.675,5.5272045
ORDZ11064,2018-04-05,11:02:32,Breakfast,TP,"[('Cereal', 9), ('Eggs', 5)]",299.0,-37.8182158,144.9651513,0,8.509,13.3740494
ORDX00759,2018-01-27,08:50:42,Breakfast,BK,"[('Eggs', 9), ('Cereal', 6), ('Coffee', 5)]",361.5,-37.8112391,144.9734325,0,6.799,13.7643294
ORDZ08172,2018-05-04,12:03:22,Lunch,NS,"[('Steak', 6), ('Fries', 3), ('Burger', 10), ('Chicken', 7)]",840.0,-37.8066747,144.9583444,0,7.754,13.2662345
ORDZ00149,2018-08-19,15:36:20,Lunch,NS,"[('Burger', 5), ('Cereal', 1)]",187.0,-37.8134525,144.9357542,0,10.188,17.5346523
ORDA00572,2018-05-03,12:03:22,Lunch,BK,"[('Fish&Chips', 8), ('Fries', 5), ('Steak', 3)]",451.0,-37.8204191,144.926592,0,11.418,17.4188488
ORDJ04850,2018-02-26,09:51:32,Breakfast,TP,"[('Cereal', 6), ('Coffee', 6), ('Eggs', 3), ('Pancake', 7)]",406.75,-37.8107591,144.9773584,0,9.139,11.6663991
ORDY03601,2018-12-10,19:19:26,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 1), ('Salmon', 7)]",514.5,-37.8014304,144.9763773,0,10.031,14.1292246
ORDZ04192,2018-07-15,14:25:21,Lunch,NS,"[('Burger', 10), ('Salad', 9), ('Steak', 6), ('Chicken', 7)]",958.8,-37.8172158,144.9887299,0,9.159,16.7870404
ORDB06385,2018-04-11,11:12:40,Breakfast,TP,"[('Coffee', 5), ('Eggs', 9), ('Cereal', 7)]",382.5,-37.8317585,144.9649035,0,8.766,11.4879767
ORDK01470,2018-09-07,16:16:54,Dinner,BK,"[('Pasta', 8), ('Salmon', 9)]",589.0,-37.8204678,144.9768255,0,7.215,13.6529502
ORDA08431,2018-08-23,15:46:28,Dinner,BK,"[('Steak', 10), ('Chicken', 4), ('Fries', 8), ('Burger', 9)]",953.0,-37.8144195,144.935355,0,10.213,16.2281803
ORDX02751,2018-01-18,08:30:25,Dinner,BK,"[('Pancake', 6), ('Coffee', 8)]",205.5,-37.8144505,145.0149258,1,4.742,4.0945089
ORDI05016,2018-06-14,13:24:30,Lunch,NS,"[('Fries', 6), ('Salad', 8), ('Steak', 4)]",389.6,-37.8003684,144.967071,0,3.562,11.5172979
ORDB01626,2018-06-29,13:54:55,Lunch,TP,"[('Burger', 4), ('Fries', 8)]",220.0,-37.8006194,145.0102248,0,12.636,15.6511429
ORDC07267,2018-03-08,10:11:49,Breakfast,NS,"[('Eggs', 2), ('Cereal', 5), ('Coffee', 7)]",201.5,-37.8162328,144.9644965,0,8.296,13.2436324
ORDY00727,2018-02-15,09:31:16,Breakfast,TP,"[('Coffee', 5), ('Pancake', 4)]",134.5,-37.8106144,144.9757999,0,9.069,11.7159966
ORDK02989,2018-11-08,18:18:35,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 9), ('Shrimp', 10)]",892.5,-37.8158152,144.9651859,0,7.654,14.5450791
ORDX02180,2018-05-29,12:54:05,Lunch,ns,"[('Fries', 8), ('Salad', 8), ('Chicken', 8), ('Steak', 8), ('Burger', 9)]",1128.6,-37.8006519,144.9269859,0,12.877,18.9745265
ORDI07364,2018-04-02,11:02:32,Breakfast,NS,"[('Eggs', 10), ('Coffee', 1), ('Pancake', 9)]",551.6,-37.8029687,144.9381927,0,9.74,14.6821668
ORDK00290,2018-12-08,19:19:26,Dinner,BK,"[('Shrimp', 2), ('Pasta', 4)]",218.0,-37.8093501,144.98651,0,5.333,14.2903444
ORDC09290,2018-03-08,10:11:49,Breakfast,NS,"[('Pancake', 7), ('Coffee', 1)]",177.25,-37.8132615,144.9778051,1,8.043,13.2658066
ORDY08154,12-08-2018,15:26:11,Lunch,TP,"[('Fries', 5), ('Chicken', 10), ('Salad', 9), ('Burger', 10)]",844.8,-37.7995634,144.9632243,0,9.845,14.5422723
ORDZ06666,2018-08-19,15:36:20,Dinner,NS,"[('Steak', 1), ('Fries', 10), ('Chicken', 3), ('Burger', 9)]",540.0,-37.8246122,144.9528441,0,9.981,17.4710188
ORDC00764,2018-07-26,14:45:38,Lunch,NS,"[('Chicken', 2), ('Salad', 7), ('Fries', 5), ('Burger', 4)]",368.4,-37.8020841,144.960526,0,7.167,12.6730606
ORDI10326,2018-09-20,16:37:10,Dinner,NS,"[('Salmon', 4), ('Pasta', 7), ('Fish&Chips', 10), ('Shrimp', 3)]",868.5,-37.8198853,144.9650779,0,8.745,14.9718385
ORDZ07299,2018-08-23,15:46:28,Lunch,NS,"[('Fries', 3), ('Steak', 7)]",351.0,-37.8201524,144.968697,0,8.61,14.3787068
ORDC02218,2018-09-13,16:27:02,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 6), ('Shrimp', 3), ('Salmon', 6)]",713.0,-37.8182224,144.9775283,0,9.384,15.1622103
ORDI08247,2018-06-13,13:24:30,Lunch,NS,"[('Salad', 5), ('Fries', 1)]",420.0,-37.8113864,144.9520036,0,8.587,14.2777452
ORDK05493,2018-03-15,10:21:58,Breakfast,BK,"[('Eggs', 7), ('Pancake', 7)]",323.75,-37.807883,144.9713752,0,8.969,11.7395122
ORDC02375,2018-07-04,14:05:04,Lunch,NS,"[('Burger', 6), ('Salad', 8)]",323.6,-37.8042179,145.0025721,1,9.316,14.9144106
ORDJ06288,2018-10-10,17:17:44,Breakfast,TP,"[('Pasta', 6), ('Shrimp', 5), ('Fish&Chips', 5)]",610.0,-37.8124178,144.9536146,0,9.051,13.2024168
ORDX02092,2018-08-08,15:16:03,Lunch,bk,"[('Chicken', 1), ('Fries', 7), ('Steak', 1), ('Salad', 10), ('Burger', 7)]",550.0,-37.8113629,144.9535902,0,8.363,13.8086173
ORDK01189,2018-10-12,17:27:53,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 4), ('Shrimp', 6), ('Pasta', 10)]",1008.0,-37.8111649,144.9899736,1,5.128,11.8852613
ORDK07604,2018-12-23,19:49:51,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 3), ('Shrimp', 5), ('Salmon', 5)]",772.5,-37.8176031,144.9591442,0,8.222,17.4001124
ORDA00420,2018-01-27,08:50:42,Breakfast,BK,"[('Cereal', 7), ('Coffee', 5), ('Burger', 6), ('Pancake', 3)]",389.25,-37.7992104,144.9594814,0,8.42,15.1080773
ORDZ10661,2018-02-06,09:10:59,Breakfast,NS,"[('Cereal', 7), ('Chicken', 6), ('Eggs', 7)]",346.0,-37.8222606,144.9388877,0,10.652,15.3576023
ORDJ03224,2018-05-02,12:03:22,Lunch,TP,"[('Burger', 5), ('Steak', 4)]",335.0,37.8209667,144.9277688,0,10.673,13.5543139
ORDY08945,2018-05-01,11:53:14,Breakfast,TP,"[('Coffee', 9), ('Salmon', 2), ('Eggs', 8)]",285.5,-37.8093013,144.950196,0,9.493,12.1910849
ORDA02606,08-12-2018,19:19:26,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 9), ('Pasta', 5), ('Shrimp', 9)]",979.5,-37.809317,144.9865157,0,5.336,14.9425576
ORDK06168,2018-10-27,17:58:18,Dinner,BK,"[('Pasta', 1), ('Shrimp', 3)]",189.5,37.8108454,144.9447809,0,10.073,19.6211689
ORDJ09388,2018-05-22,12:33:48,Lunch,TP,"[('Salad', 3), ('Steak', 4)]",231.6,-37.8179488,144.9905544,1,9.772,13.209502
ORDJ05063,2018-10-12,17:27:53,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 9), ('Salmon', 6), ('Shrimp', 10)]",1243.5,-37.8180999,144.9694137,1,7.84,12.2649143
ORDB06101,2018-04-11,11:12:40,Breakfast,TP,"[('Cereal', 1), ('Coffee', 10)]",96.0,-37.8054558,144.9440242,0,10.162,12.6744177
ORDY01837,2018-08-21,15:36:20,Lunch,TP,"[('Salad', 9), ('Fries', 5), ('Steak', 3), ('Burger', 6), ('Chicken', 1)]",567.8,-37.8099904,144.939743,0,10.566,13.8000365
ORDJ02121,2018-07-25,14:45:38,Lunch,TP,"[('Chicken', 7), ('Fries', 9), ('Burger', 3)]",425.0,-37.8117459,144.9565632,1,8.644,12.1216964
ORDI02612,2018-03-08,10:11:49,Breakfast,NS,"[('Pasta', 7), ('Eggs', 10), ('Cereal', 6), ('Pancake', 4)]",495.5,-37.8163429,144.965714,0,8.293,13.2190587
ORDC04871,2018-10-12,17:27:53,Dinner,NS,"[('Fish&Chips', 2), ('Shrimp', 3), ('Pasta', 2), ('Salmon', 3)]",410.0,-37.82445,144.9465365,0,10.314,16.9667389
ORDC07793,2018-02-23,09:41:24,Breakfast,NS,"[('Eggs', 9), ('Coffee', 2), ('Cereal', 4)]",177.25,-37.8062363,144.9324545,0,10.195,15.4860948
ORDB05972,2018-05-19,12:33:48,Lunch,TP,"[('Chicken', 9), ('Steak', 9), ('Fries', 3), ('Burger', 7), ('Salad', 7)]",1066.4,-37.8041243,144.9586853,0,9.225,13.7568904
ORDA10680,2018-05-12,12:13:31,Lunch,BK,"[('Burger', 9), ('Steak', 3), ('Salad', 8)]",551.6,-37.8031582,144.9627509,0,7.771,15.8891551
ORDB01655,2018-12-20,19:39:43,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 7), ('Shrimp', 6)]",897.0,37.8130465,144.9335818,0,11.354,15.0885129
ORDI04889,2018-03-22,10:32:06,Breakfast,NS,"[('Eggs', 2), ('Pancake', 6), ('Coffee', 7)]",332.5,-37.8179571,144.9618977,0,8.639,13.9005501
ORDA00220,2018-06-10,13:14:21,Lunch,TP,"[('Salad', 6), ('Burger', 9), ('Fries', 7), ('Steak', 5), ('Chicken', 10)]",1011.2,-37.8143353,144.9633931,0,7.731,16.1186435
